"id","tambonId","zipcodeId"
"1357","250207","25110"
"1358","250208","25110"
"1359","250209","25110"
"1360","250210","25110"
"1361","250211","25110"
"1362","250212","25110"
"1363","250213","25110"
"1364","250214","25110"
"1365","250301","25220"
"1366","250302","25220"
"1367","250303","25220"
"1368","250304","25220"
"1369","250305","25220"
"1370","250306","25220"
"1371","250601","25150"
"1372","250602","25150"
"1373","250603","25150"
"1374","250604","25150"
"1375","250605","25150"
"1376","250606","25150"
"1377","250607","25150"
"1378","250608","25150"
"1379","250609","25150"
"1380","250701","25130"
"1381","250702","25130"
"1382","250703","25130"
"1383","250704","25130"
"1384","250705","25130"
"1385","250706","25130"
"1386","250707","25130"
"1387","250708","25130"
"1388","250709","25130"
"1389","250801","25140"
"1390","250802","25140"
"1391","250803","25140"
"1392","250804","25140"
"1393","250805","25140"
"1394","250806","25140"
"1395","250807","25140"
"1396","250808","25140"
"1397","250809","25140"
"1398","250810","25140"
"1399","250901","25190"
"1400","250902","25190"
"1401","250903","25190"
"1402","250904","25190"
"1403","260101","26000"
"1404","260102","26000"
"1405","260103","26000"
"1406","260104","26000"
"1407","260105","26000"
"1408","260106","26000"
"1409","260107","26000"
"1410","260108","26000"
"1411","260109","26000"
"1412","260110","26000"
"1413","260111","26000"
"1414","260112","26000"
"1415","260113","26000"
"1416","260113","26001"
"1417","260201","26130"
"1418","260202","26130"
"1419","260203","26130"
"1420","260204","26130"
"1421","260205","26130"
"1422","260206","26130"
"1423","260207","26130"
"1424","260301","26110"
"1425","260302","26110"
"1426","260303","26110"
"1427","260304","26110"
"1428","260305","26110"
"1429","260306","26110"
"1430","260307","26110"
"1431","260308","26110"
"1432","260309","26110"
"1433","260310","26110"
"1434","260401","26120"
"1435","260402","26120"
"1436","260403","26120"
"1437","260404","26120"
"1438","260405","26120"
"1439","260406","26120"
"1440","260407","26120"
"1441","260408","26120"
"1442","260409","26120"
"1443","260410","26120"
"1444","260411","26120"
"1445","270101","27000"
"1446","270102","27000"
"1447","270103","27000"
"1448","270104","27000"
"1449","270105","27000"
"1450","270106","27000"
"1451","270108","27000"
"1452","270111","27000"
"1453","270201","27260"
"1454","270202","27260"
"1455","270203","27260"
"1456","270204","27260"
"1457","270205","27260"
"1458","270206","27260"
"1459","270207","27260"
"1460","270301","27180"
"1461","270302","27180"
"1462","270306","27180"
"1463","270307","27180"
"1464","270309","27180"
"1465","270401","27210"
"1466","270403","27210"
"1467","270405","27210"
"1468","270406","27210"
"1469","270501","27160"
"1470","270502","27160"
"1471","270503","27160"
"1472","270504","27160"
"1473","270505","27160"
"1474","270506","27160"
"1475","270507","27160"
"1476","270508","27160"
"1477","270509","27160"
"1478","270510","27160"
"1479","270511","27160"
"1480","270601","27120"
"1481","270602","27120"
"1482","270603","27120"
"1483","270604","27120"
"1484","270605","27120"
"1485","270606","27120"
"1486","270607","27120"
"1487","270608","27120"
"1488","270609","27120"
"1489","270610","27120"
"1490","270611","27120"
"1491","270612","27120"
"1492","270613","27120"
"1493","270701","27000"
"1494","270702","27000"
"1495","270703","27000"
"1496","270704","27000"
"1497","270801","27120"
"1498","270802","27180"
"1499","270803","27180"
"1500","270804","27120"
"1501","270901","27250"
"1502","270902","27250"
"1503","270902","27210"
"1504","270903","27250"
"1505","300101","30000"
"1506","300102","30000"
"1507","300103","30000"
"1508","300104","30310"
"1509","300105","30000"
"1510","300106","30000"
"1511","300107","30000"
"1512","300108","30000"
"1513","300109","30000"
"1514","300110","30000"
"1515","300111","30000"
"1516","300112","30000"
"1517","300113","30000"
"1518","300114","30000"
"1519","300115","30310"
"1520","300116","30310"
"1521","300117","30280"
"1522","300118","30000"
"1523","300119","30000"
"1524","300120","30000"
"1525","300121","30000"
"1526","300122","30310"
"1527","300123","30000"
"1528","300124","30000"
"1529","300125","30310"
"1530","300201","30250"
"1531","300202","30250"
"1532","300203","30250"
"1533","300204","30250"
"1534","300205","30250"
"1535","300206","30250"
"1536","300207","30250"
"1537","300208","30250"
"1538","300209","30250"
"1539","300210","30250"
"1540","300211","30250"
"1541","300212","30250"
"1542","300301","30330"
"1543","300302","30330"
"1544","300303","30330"
"1545","300304","30330"
"1546","300305","30330"
"1547","300306","30330"
"1548","300401","30260"
"1549","300402","30260"
"1550","300403","30260"
"1551","300404","30260"
"1552","300405","30260"
"1553","300406","30260"
"1554","300407","30260"
"1555","300408","30260"
"1556","300409","30260"
"1557","300410","30260"
"1558","300501","30350"
"1559","300502","30350"
"1560","300503","30350"
"1561","300504","30350"
"1562","300601","30230"
"1563","300603","30230"
"1564","300604","30230"
"1565","300605","30230"
"1566","300607","30230"
"1567","300610","30230"
"1568","300611","30230"
"1569","300613","30230"
"1570","300701","30190"
"1571","300702","30190"
"1572","300703","30190"
"1573","300704","30190"
"1574","300705","30190"
"1575","300706","30190"
"1576","300707","30190"
"1577","300708","30190"
"1578","300709","30190"
"1579","300710","30190"
"1580","300801","30210"
"1581","300802","30210"
"1582","300803","30210"
"1583","300804","30210"
"1584","300805","30210"
"1585","300806","30210"
"1586","300807","36220"
"1587","300808","30210"
"1588","300809","30210"
"1589","300810","30210"
"1590","300811","30210"
"1591","300812","30210"
"1592","300813","30210"
"1593","300815","30210"
"1594","300817","30210"
"1595","300818","36220"
"1596","300901","30220"
"1597","300902","30220"
"1598","300903","30220"
"1599","300904","30220"
"1600","300905","30220"
"1601","300906","30220"
"1602","300907","30220"
"1603","300908","30220"
"1604","300909","30220"
"1605","300914","30220"
"1606","301001","30160"
"1607","301002","30160"
"1608","301003","30160"
"1609","301004","30160"
"1610","301005","30160"
"1611","301006","30420"
"1612","301007","30160"
"1613","301008","30160"
"1614","301009","30160"
"1615","301010","30160"
"1616","301011","30160"
"1617","301012","30160"
"1618","301013","30160"
"1619","301014","30160"
"1620","301015","30160"
"1621","301016","30160"
"1622","301101","30290"
"1623","301102","30290"
"1624","301103","30290"
"1625","301104","30290"
"1626","301105","30290"
"1627","301106","30290"
"1628","301107","30290"
"1629","301201","30120"
"1630","301203","30120"
"1631","301204","30120"
"1632","301206","30120"
"1633","301207","30120"
"1634","301208","30120"
"1635","301214","30120"
"1636","301215","30120"
"1637","301220","30120"
"1638","301224","30120"
"1639","301301","30180"
"1640","301303","30180"
"1641","301304","30180"
"1642","301306","30180"
"1643","301307","30180"
"1644","301308","30180"
"1645","301309","30180"
"1646","301310","30180"
"1647","301313","30180"
"1648","301314","30180"
"1649","301315","30180"
"1650","301317","30180"
"1651","301318","30180"
"1652","301401","30150"
"1653","301402","30150"
"1654","301403","30150"
"1655","301404","30150"
"1656","301405","30150"
"1657","301406","30150"
"1658","301407","30150"
"1659","301409","30150"
"1660","301410","30150"
"1661","301411","30150"
"1662","301412","30150"
"1663","301416","30150"
"1664","301417","30150"
"1665","301418","30150"
"1666","301419","30150"
"1667","301420","30150"
"1668","301501","30110"
"1669","301502","30110"
"1670","301503","30110"
"1671","301504","30110"
"1672","301505","30110"
"1673","301506","30110"
"1674","301507","30110"
"1675","301508","30110"
"1676","301509","30110"
"1677","301510","30110"
"1678","301511","30110"
"1679","301512","30110"
"1680","301601","30240"
"1681","301602","30240"
"1682","301603","30240"
"1683","301604","30240"
"1684","301605","30240"
"1685","301606","30240"
"1686","301607","30240"
"1687","301608","30240"
"1688","301609","30240"
"1689","301610","30240"
"1690","301701","30270"
"1691","301702","30270"
"1692","301703","30270"
"1693","301704","30270"
"1694","301705","30270"
"1695","301710","30270"
"1696","301714","30270"
"1697","301716","30270"
"1698","301717","30270"
"1699","301801","30170"
"1700","301802","30170"
"1701","301803","30170"
"1702","301804","30170"
"1703","301805","30170"
"1704","301806","30170"
"1705","301807","30170"
"1706","301808","30170"
"1707","301809","30380"
"1708","301810","30380"
"1709","301811","30380"
"1710","301901","30280"
"1711","301902","30280"
"1712","301903","30280"
"1713","301904","30280"
"1714","301905","30280"
"1715","302001","30140"
"1716","302002","30140"
"1717","302003","30140"
"1718","302004","30340"
"1719","302005","30140"
"1720","302006","30140"
"1721","302007","30140"
"1722","302008","30140"
"1723","302009","30140"
"1724","302010","30340"
"1725","302011","30140"
"1726","302012","30140"
"1727","302101","30130"
"1728","302102","30320"
"1729","302103","30130"
"1730","302104","30130"
"1731","302105","30130"
"1732","302106","30130"
"1733","302107","30130"
"1734","302108","30130"
"1735","302109","30130"
"1736","302110","30130"
"1737","302111","30130"
"1738","302112","30320"
"1739","302201","30410"
"1740","302202","30410"
"1741","302203","30410"
"1742","302204","30410"
"1743","302205","30410"
"1744","302206","30410"
"1745","302207","30410"
"1746","302208","30410"
"1747","302209","30410"
"1748","302301","30440"
"1749","302302","30440"
"1750","302303","30440"
"1751","302304","30440"
"1752","302305","30440"
"1753","302401","30360"
"1754","302402","30360"
"1755","302403","30360"
"1756","302404","30360"
"1757","302405","30360"
"1758","302501","30370"
"1759","302502","30370"
"1760","302503","30150"
"1761","302504","30370"
"1762","302505","30370"
"1763","302601","30210"
"1764","302602","30210"
"1765","302603","30210"
"1766","302604","30210"
"1767","302701","30270"
"1768","302702","30270"
"1769","302703","30270"
"1770","302704","30270"
"1771","302801","30220"
"1772","302802","30220"
"1773","302803","30220"
"1774","302804","30220"
"1775","302805","30220"
"1776","302901","30270"
"1777","302902","30270"
"1778","302903","30270"
"1779","302904","30270"
"1780","303001","30120"
"1781","303002","30120"
"1782","303003","30120"
"1783","303004","30120"
"1784","303101","30430"
"1785","303102","30430"
"1786","303103","30430"
"1787","303104","30430"
"1788","303105","30430"
"1789","303201","30230"
"1790","303202","30230"
"1791","303203","30230"
"1792","303204","30000"
"1793","303205","30230"
"1794","310101","31000"
"1795","310102","31000"
"1796","310103","31000"
"1797","310104","31000"
"1798","310105","31000"
"1799","310106","31000"
"1800","310108","31000"
"1801","310112","31000"
"1802","310113","31000"
"1803","310114","31000"
"1804","310117","31000"
"1805","310118","31000"
"1806","310119","31000"
"1807","310120","31000"
"1808","310122","31000"
"1809","310125","31000"
"1810","310126","31000"
"1811","310127","31000"
"1812","310128","31000"
"1813","310201","31190"
"1814","310202","31190"
"1815","310203","31190"
"1816","310204","31190"
"1817","310205","31190"
"1818","310206","31190"
"1819","310207","31190"
"1820","310301","31160"
"1821","310302","31160"
"1822","310303","31160"
"1823","310304","31160"
"1824","310305","31160"
"1825","310306","31160"
"1826","310307","31160"
"1827","310308","31160"
"1828","310309","31160"
"1829","310310","31160"
"1830","310311","31160"
"1831","310401","31110"
"1832","310403","31110"
"1833","310405","31110"
"1834","310406","31110"
"1835","310408","31110"
"1836","310413","31110"
"1837","310414","31110"
"1838","310415","31110"
"1839","310416","31110"
"1840","310417","31110"
"1841","310418","31110"
"1842","310424","31110"
"1843","310425","31110"
"1844","310426","31110"
"1845","310427","31110"
"1846","310501","31210"
"1847","310502","31210"
"1848","310503","31210"
"1849","310504","31210"
"1850","310505","31210"
"1851","310506","31210"
"1852","310507","31210"
"1853","310508","31210"
"1854","310509","31210"
"1855","310510","31210"
"1856","310601","31170"
"1857","310603","31170"
"1858","310604","31170"
"1859","310607","31170"
"1860","310610","31170"
"1861","310611","31170"
"1862","310701","31140"
"1863","310702","31140"
"1864","310703","31140"
"1865","310705","31140"
"1866","310706","31140"
"1867","310707","31140"
"1868","310708","31140"
"1869","310710","31140"
"1870","310713","31140"
"1871","310714","31140"
"1872","310715","31140"
"1873","310716","31140"
"1874","310718","31140"
"1875","310719","31140"
"1876","310720","31140"
"1877","310721","31140"
"1878","310801","31180"
"1879","310802","31180"
"1880","310803","31180"
"1881","310804","31180"
"1882","310805","31180"
"1883","310806","31180"
"1884","310807","31180"
"1885","310808","31180"
"1886","310809","31180"
"1887","310901","31120"
"1888","310902","31120"
"1889","310903","31120"
"1890","310906","31120"
"1891","310907","31120"
"1892","310909","31120"
"1893","310910","31120"
"1894","311001","31130"
"1895","311002","31130"
"1896","311003","31130"
"1897","311004","31130"
"1898","311005","31130"
"1899","311006","31130"
"1900","311007","31130"
"1901","311008","31130"
"1902","311009","31130"
"1903","311010","31130"
"1904","311011","31130"
"1905","311012","31130"
"1906","311013","31130"
"1907","311014","31130"
"1908","311015","31130"
"1909","311016","31130"
"1910","311101","31150"
"1911","311102","31150"
"1912","311103","31150"
"1913","311104","31150"
"1914","311105","31150"
"1915","311106","31150"
"1916","311109","31150"
"1917","311110","31150"
"1918","311111","31150"
"1919","311112","31150"
"1920","311114","31150"
"1921","311115","31150"
"1922","311201","31220"
"1923","311202","31220"
"1924","311203","31220"
"1925","311204","31220"
"1926","311205","31220"
"1927","311301","31230"
"1928","311302","31230"
"1929","311303","31230"
"1930","311304","31230"
"1931","311305","31230"
"1932","311401","31240"
"1933","311402","31240"
"1934","311403","31240"
"1935","311404","31240"
"1936","311405","31240"
"1937","311406","31240"
"1938","311407","31240"
"1939","311501","31250"
"1940","311502","31250"
"1941","311503","31250"
"1942","311504","31250"
"1943","311505","31250"
"1944","311601","31000"
"1945","311602","31000"
"1946","311603","31000"
"1947","311604","31000"
"1948","311605","31000"
"1949","311606","31000"
"1950","311607","31000"
"1951","311608","31000"
"1952","311701","31110"
"1953","311702","31110"
"1954","311703","31110"
"1955","311704","31110"
"1956","311801","31110"
"1957","311802","31110"
"1958","311803","31110"
"1959","311804","31110"
"1960","311805","31110"
"1961","311806","31110"
"1962","311901","31120"
"1963","311902","31120"
"1964","311903","31120"
"1965","311904","31120"
"1966","311905","31120"
"1967","312001","31260"
"1968","312002","31260"
"1969","312003","31260"
"1970","312101","31000"
"1971","312102","31000"
"1972","312103","31000"
"1973","312104","31000"
"1974","312201","31150"
"1975","312202","31150"
"1976","312203","31150"
"1977","312204","31150"
"1978","312301","31110"
"1979","312302","31110"
"1980","312303","31110"
"1981","312304","31170"
"1982","312305","31170"
"1983","320101","32000"
"1984","320102","32000"
"1985","320103","32000"
"1986","320104","32000"
"1987","320105","32000"
"1988","320106","32000"
"1989","320107","32000"
"1990","320109","32000"
"1991","320110","32000"
"1992","320111","32000"
"1993","320112","32000"
"1994","320113","32000"
"1995","320114","32000"
"1996","320116","32000"
"1997","320118","32000"
"1998","320119","32000"
"1999","320120","32000"
"2000","320121","32000"
"2001","320122","32000"
"2002","320125","32000"
"2003","320126","32000"
"2004","320201","32190"
"2005","320202","32190"
"2006","320203","32190"
"2007","320204","32190"
"2008","320205","32190"
"2009","320206","32190"
"2010","320207","32190"
"2011","320208","32190"
"2012","320209","32190"
"2013","320301","32120"
"2014","320302","32120"
"2015","320303","32120"
"2016","320304","32120"
"2017","320305","32120"
"2018","320306","32120"
"2019","320307","32120"
"2020","320308","32120"
"2021","320309","32120"
"2022","320310","32120"
"2023","320401","32180"
"2024","320402","32180"
"2025","320403","32180"
"2026","320404","32180"
"2027","320405","32180"
"2028","320406","32180"
"2029","320407","32180"
"2030","320408","32180"
"2031","320409","32180"
"2032","320501","32140"
"2033","320502","32140"
"2034","320503","32140"
"2035","320504","32140"
"2036","320505","32140"
"2037","320506","32140"
"2038","320507","32140"
"2039","320508","32140"
"2040","320509","32140"
"2041","320510","32140"
"2042","320511","32140"
"2043","320512","32140"
"2044","320513","32140"
"2045","320514","32140"
"2046","320515","32140"
"2047","320516","32140"
"2048","320517","32140"
"2049","320518","32140"
"2050","320601","32210"
"2051","320604","32210"
"2052","320605","32210"
"2053","320606","32210"
"2054","320607","32210"
"2055","320610","32210"
"2056","320701","32130"
"2057","320702","32130"
"2058","320703","32130"
"2059","320704","32130"
"2060","320705","32130"
"2061","320706","32130"
"2062","320709","32130"
"2063","320711","32130"
"2064","320713","32130"
"2065","320714","32130"
"2066","320715","32130"
"2067","320716","32130"
"2068","320801","32160"
"2069","320802","32160"
"2070","320803","32160"
"2071","320804","32160"
"2072","320805","32160"
"2073","320806","32160"
"2074","320807","32160"
"2075","320901","32110"
"2076","320902","32110"
"2077","320903","32110"
"2078","320904","32110"
"2079","320905","32110"
"2080","320906","32110"
"2081","320907","32110"
"2082","320908","32110"
"2083","320909","32110"
"2084","320910","32110"
"2085","320911","32110"
"2086","320912","32110"
"2087","320913","32110"
"2088","320914","32110"
"2089","320915","32110"
"2090","321001","32150"
"2091","321002","32150"
"2092","321006","32150"
"2093","321007","32150"
"2094","321008","32150"
"2095","321009","32150"
"2096","321010","32150"
"2097","321011","32150"
"2098","321012","32150"
"2099","321013","32150"
"2100","321015","32150"
"2101","321017","32150"
"2102","321101","32220"
"2103","321102","32220"
"2104","321103","32220"
"2105","321104","32220"
"2106","321105","32220"
"2107","321201","32170"
"2108","321202","32170"
"2109","321203","32170"
"2110","321204","32170"
"2111","321205","32170"
"2112","321206","32170"
"2113","321207","32170"
"2114","321208","32170"
"2115","321209","32170"
"2116","321210","32170"
"2117","321301","32230"
"2118","321302","32230"
"2119","321303","32230"
"2120","321304","32230"
"2121","321305","32230"
"2122","321306","32230"
"2123","321401","32140"
"2124","321402","32140"
"2125","321403","32140"
"2126","321404","32140"
"2127","321501","32150"
"2128","321502","32150"
"2129","321503","32150"
"2130","321504","32150"
"2131","321505","32150"
"2132","321601","32000"
"2133","321602","32000"
"2134","321603","32000"
"2135","321604","32000"
"2136","321605","32000"
"2137","321701","32130"
"2138","321702","32130"
"2139","321703","32130"
"2140","321704","32130"
"2141","321705","32130"
"2142","330101","33000"
"2143","330102","33000"
"2144","330103","33000"
"2145","330104","33000"
"2146","330105","33000"
"2147","330106","33000"
"2148","330107","33000"
"2149","330111","33000"
"2150","330112","33000"
"2151","330115","33000"
"2152","330116","33000"
"2153","330118","33000"
"2154","330119","33000"
"2155","330121","33000"
"2156","330122","33000"
"2157","330123","33000"
"2158","330124","33000"
"2159","330127","33000"
"2160","330201","33190"
"2161","330202","33190"
"2162","330203","33190"
"2163","330204","33190"
"2164","330205","33190"
"2165","330206","33190"
"2166","330207","33190"
"2167","330301","33130"
"2168","330302","33130"
"2169","330303","33130"
"2170","330304","33130"
"2171","330305","33130"
"2172","330306","33130"
"2173","330307","33130"
"2174","330308","33130"
"2175","330309","33130"
"2176","330310","33130"
"2177","330311","33130"
"2178","330312","33130"
"2179","330313","33130"
"2180","330314","33130"
"2181","330315","33130"
"2182","330320","33130"
"2183","330401","33110"
"2184","330402","33110"
"2185","330403","33110"
"2186","330405","33110"
"2187","330406","33110"
"2188","330407","33110"
"2189","330408","33110"
"2190","330409","33110"
"2191","330411","33110"
"2192","330412","33110"
"2193","330413","33110"
"2194","330414","33110"
"2195","330415","33110"
"2196","330416","33110"
"2197","330419","33110"
"2198","330420","33110"
"2199","330421","33110"
"2200","330423","33110"
"2201","330424","33110"
"2202","330425","33110"
"2203","330501","33140"
"2204","330502","33140"
"2205","330503","33140"
"2206","330504","33140"
"2207","330505","33140"
"2208","330506","33140"
"2209","330507","33140"
"2210","330508","33140"
"2211","330509","33140"
"2212","330510","33140"
"2213","330511","33140"
"2214","330513","33140"
"2215","330515","33140"
"2216","330517","33140"
"2217","330518","33140"
"2218","330521","33140"
"2219","330522","33140"
"2220","330524","33140"
"2221","330525","33140"
"2222","330526","33140"
"2223","330527","33140"
"2224","330528","33140"
"2225","330601","33180"
"2226","330602","33180"
"2227","330603","33180"
"2228","330604","33180"
"2229","330605","33180"
"2230","330606","33180"
"2231","330701","33170"
"2232","330702","33170"
"2233","330703","33170"
"2234","330704","33170"
"2235","330705","33170"
"2236","330706","33170"
"2237","330707","33170"
"2238","330708","33170"
"2239","330709","33170"
"2240","330710","33170"
"2241","330801","33150"
"2242","330802","33150"
"2243","330803","33150"
"2244","330804","33150"
"2245","330805","33150"
"2246","330806","33150"
"2247","330807","33150"
"2248","330808","33150"
"2249","330809","33150"
"2250","330810","33150"
"2251","330811","33150"
"2252","330812","33150"
"2253","330901","33160"
"2254","330902","33160"
"2255","330903","33160"
"2256","330906","33160"
"2257","330907","33160"
"2258","330908","33160"
"2259","330909","33160"
"2260","330910","33160"
"2261","330911","33160"
"2262","330912","33160"
"2263","330913","33160"
"2264","330914","33160"
"2265","330915","33160"
"2266","331001","33120"
"2267","331002","33120"
"2268","331003","33120"
"2269","331004","33120"
"2270","331005","33120"
"2271","331006","33120"
"2272","331007","33120"
"2273","331008","33120"
"2274","331010","33120"
"2275","331011","33120"
"2276","331012","33120"
"2277","331014","33120"
"2278","331015","33120"
"2279","331016","33120"
"2280","331017","33120"
"2281","331018","33120"
"2282","331022","33120"
"2283","331024","33120"
"2284","331025","33120"
"2285","331101","33220"
"2286","331102","33220"
"2287","331201","33210"
"2288","331202","33210"
"2289","331203","33210"
"2290","331204","33210"
"2291","331205","33210"
"2292","331206","33210"
"2293","331301","33250"
"2294","331302","33250"
"2295","331303","33250"
"2296","331304","33250"
"2297","331305","33250"
"2298","331401","33240"
"2299","331402","33240"
"2300","331403","33240"
"2301","331404","33240"
"2302","331405","33240"
"2303","331406","33240"
"2304","331407","33240"
"2305","331501","33130"
"2306","331502","33130"
"2307","331503","33130"
"2308","331504","33130"
"2309","331505","33130"
"2310","331506","33130"
"2311","331601","33270"
"2312","331602","33270"
"2313","331603","33270"
"2314","331604","33270"
"2315","331605","33270"
"2316","331606","33270"
"2317","331607","33270"
"2318","331608","33270"
"2319","331701","33140"
"2320","331702","33140"
"2321","331703","33140"
"2322","331704","33140"
"2323","331705","33140"
"2324","331706","33140"
"2325","331707","33140"
"2326","331801","33120"
"2327","331802","33120"
"2328","331803","33120"
"2329","331901","33110"
"2330","331902","33110"
"2331","331903","33110"
"2332","331904","33110"
"2333","331905","33110"
"2334","332001","33230"
"2335","332002","33230"
"2336","332003","33230"
"2337","332004","33230"
"2338","332005","33230"
"2339","332101","33120"
"2340","332102","33120"
"2341","332103","33120"
"2342","332104","33120"
"2343","332105","33120"
"2344","332201","33160"
"2345","332202","33160"
"2346","332203","33160"
"2347","332204","33160"
"2348","340101","34000"
"2349","340104","34000"
"2350","340105","34000"
"2351","340107","34000"
"2352","340108","34000"
"2353","340109","34000"
"2354","340111","34000"
"2355","340112","34000"
"2356","340113","34000"
"2357","340116","34000"
"2358","340119","34000"
"2359","340120","34000"
"2360","340201","34250"
"2361","340202","34250"
"2362","340203","34250"
"2363","340204","34250"
"2364","340205","34250"
"2365","340206","34250"
"2366","340207","34250"
"2367","340208","34250"
"2368","340209","34250"
"2369","340210","34250"
"2370","340211","34250"
"2371","340301","34220"
"2372","340302","34220"
"2373","340303","34220"
"2374","340304","34220"
"2375","340305","34220"
"2376","340401","34150"
"2377","340402","34150"
"2378","340403","34150"
"2379","340404","34150"
"2380","340405","34150"
"2381","340406","34150"
"2382","340407","34150"
"2383","340408","34150"
"2384","340409","34150"
"2385","340410","34150"
"2386","340411","34320"
"2387","340412","34320"
"2388","340413","34320"
"2389","340414","34320"
"2390","340415","34150"
"2391","340416","34150"
"2392","340417","34150"
"2393","340418","34150"
"2394","340501","34170"
"2395","340503","34170"
"2396","340504","34170"
"2397","340507","34170"
"2398","340508","34170"
"2399","340510","34170"
"2400","340511","34170"
"2401","340512","34170"
"2402","340513","34170"
"2403","340701","34160"
"2404","340702","34160"
"2405","340704","34160"
"2406","340706","34160"
"2407","340708","34160"
"2408","340709","34160"
"2409","340710","34160"
"2410","340711","34160"
"2411","340712","34160"
"2412","340713","34160"
"2413","340715","34160"
"2414","340716","34160"
"2415","340717","34160"
"2416","340720","34160"
"2417","340721","34160"
"2418","340723","34160"
"2419","340801","34280"
"2420","340802","34280"
"2421","340803","34280"
"2422","340804","34280"
"2423","340805","34280"
"2424","340806","34280"
"2425","340901","34260"
"2426","340903","34260"
"2427","340904","34260"
"2428","340906","34260"
"2429","340907","34260"
"2430","340909","34260"
"2431","340911","34260"
"2432","341001","34230"
"2433","341002","34230"
"2434","341003","34230"
"2435","341004","34230"
"2436","341005","34230"
"2437","341006","34230"
"2438","341007","34230"
"2439","341008","34230"
"2440","341101","34130"
"2441","341102","34130"
"2442","341103","34130"
"2443","341104","34130"
"2444","341105","34130"
"2445","341106","34130"
"2446","341107","34130"
"2447","341108","34130"
"2448","341109","34130"
"2449","341110","34130"
"2450","341111","34130"
"2451","341112","34130"
"2452","341113","34130"
"2453","341114","34130"
"2454","341115","34130"
"2455","341116","34130"
"2456","341117","34130"
"2457","341118","34130"
"2458","341119","34130"
"2459","341120","34130"
"2460","341121","34130"
"2461","341122","34130"
"2462","341123","34130"
"2463","341201","34270"
"2464","341202","34270"
"2465","341203","34270"
"2466","341204","34270"
"2467","341205","34270"
"2468","341401","34140"
"2469","341402","34140"
"2470","341403","34140"
"2471","341404","34140"
"2472","341405","34140"
"2473","341406","34140"
"2474","341407","34140"
"2475","341408","34140"
"2476","341409","34140"
"2477","341410","34140"
"2478","341411","34140"
"2479","341412","34140"
"2480","341413","34140"
"2481","341414","34140"
"2482","341501","34190"
"2483","341502","34190"
"2484","341504","34310"
"2485","341505","34190"
"2486","341507","34190"
"2487","341508","34190"
"2488","341510","34190"
"2489","341511","34310"
"2490","341515","34190"
"2491","341516","34190"
"2492","341518","34190"
"2493","341520","34190"
"2494","341521","34190"
"2495","341522","34190"
"2496","341524","34310"
"2497","341526","34190"
"2498","341901","34110"
"2499","341902","34110"
"2500","341904","34110"
"2501","341905","34110"
"2502","341906","34110"
"2503","341907","34110"
"2504","341909","34110"
"2505","341910","34110"
"2506","341911","34110"
"2507","341912","34110"
"2508","341913","34110"
"2509","341914","34110"
"2510","341918","34110"
"2511","341919","34110"
"2512","342001","34330"
"2513","342002","34330"
"2514","342003","34330"
"2515","342004","34330"
"2516","342005","34330"
"2517","342006","34330"
"2518","342101","34340"
"2519","342102","34340"
"2520","342103","34340"
"2521","342104","34340"
"2522","342105","34340"
"2523","342106","34340"
"2524","342201","34360"
"2525","342202","34360"
"2526","342203","34360"
"2527","342204","34360"
"2528","342205","34360"
"2529","342206","34360"
"2530","342207","34360"
"2531","342208","34360"
"2532","342209","34360"
"2533","342401","34000"
"2534","342402","34000"
"2535","342403","34000"
"2536","342404","34000"
"2537","342501","34350"
"2538","342502","34350"
"2539","342503","34350"
"2540","342504","34350"
"2541","342505","34350"
"2542","342506","34350"
"2543","342602","34160"
"2544","342603","34160"
"2545","342604","34160"
"2546","342605","34160"
"2547","342606","34160"
"2548","342901","34160"
"2549","342902","34160"
"2550","342903","34160"
"2551","343001","34170"
"2552","343002","34170"
"2553","343003","34170"
"2554","343004","34170"
"2555","343101","34000"
"2556","343102","34000"
"2557","343103","34000"
"2558","343104","34000"
"2559","343201","34190"
"2560","343202","34190"
"2561","343203","34190"
"2562","343204","34190"
"2563","343301","34260"
"2564","343302","34260"
"2565","343303","34260"
"2566","343304","34260"
"2567","350101","35000"
"2568","350102","35000"
"2569","350103","35000"
"2570","350104","35000"
"2571","350105","35000"
"2572","350106","35000"
"2573","350107","35000"
"2574","350108","35000"
"2575","350109","35000"
"2576","350110","35000"
"2577","350111","35000"
"2578","350112","35000"
"2579","350113","35000"
"2580","350114","35000"
"2581","350115","35000"
"2582","350116","35000"
"2583","350117","35000"
"2584","350118","35000"
"2585","350201","35170"
"2586","350202","35170"
"2587","350203","35170"
"2588","350204","35170"
"2589","350205","35170"
"2590","350301","35140"
"2591","350302","35140"
"2592","350303","35140"
"2593","350304","35140"
"2594","350305","35140"
"2595","350306","35140"
"2596","350307","35140"
"2597","350308","35140"
"2598","350309","35140"
"2599","350401","35110"
"2600","350402","35110"
"2601","350403","35110"
"2602","350404","35110"
"2603","350405","35110"
"2604","350406","35180"
"2605","350407","35180"
"2606","350408","35110"
"2607","350409","35180"
"2608","350410","35110"
"2609","350411","35110"
"2610","350412","35180"
"2611","350413","35110"
"2612","350501","35150"
"2613","350502","35150"
"2614","350503","35150"
"2615","350504","35150"
"2616","350505","35150"
"2617","350601","35130"
"2618","350602","35130"
"2619","350603","35130"
"2620","350604","35130"
"2621","350605","35130"
"2622","350606","35130"
"2623","350607","35130"
"2624","350608","35130"
"2625","350609","35130"
"2626","350610","35130"
"2627","350701","35160"
